Bads,Count,Goods,Distribution_of_Count,Distribution_of_Goods,Distribution_of_Bads,Odds,Goods_divide_Bads,WOE
539,2198,1659,0.4984126984126984,0.5509797409498506,0.38527519656897785,3.0779220779220777,1.4300939843948812,0.35774016546519477
734,1261,527,0.2859410430839002,0.17502490866821654,0.5246604717655469,0.717983651226158,0.33359652210740454,-1.097823033889406
126,951,825,0.21564625850340136,0.2739953503819329,0.09006433166547534,6.5476190476190474,3.0422182157486044,1.1125869255669505
