Bads,Count,Goods,Distribution_of_Count,Distribution_of_Goods,Distribution_of_Bads,Odds,Goods_divide_Bads,WOE
371,850,479,0.1927437641723356,0.15908336100963136,0.2651894210150107,1.2911051212938005,0.5998857737263458,-0.5110160190127725
662,1817,1155,0.41201814058956915,0.3835934905347061,0.4731951393852752,1.744712990936556,0.8106454580937369,-0.20992448679736692
366,1743,1377,0.3952380952380952,0.4573231484556626,0.26161543959971406,3.762295081967213,1.7480740018838032,0.558514611511036
