Bads,Count,Goods,Distribution_of_Count,Distribution_of_Goods,Distribution_of_Bads,Odds,Goods_divide_Bads,WOE
431,1424,993,0.32290249433106577,0.3297907671869811,0.3080771979985704,2.3039443155452437,1.0704809357182983,0.06810802012517224
604,1548,944,0.3510204081632653,0.31351710395217536,0.43173695496783415,1.5629139072847682,0.7261762060084327,-0.3199625856055669
364,1438,1074,0.32607709750566893,0.35669212886084356,0.26018584703359543,2.9505494505494507,1.3709128798800003,0.3154768536158166
